"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
商品房销售价格:广西:北海市,人民币/平方米,3574.519187,3055458.152,1747.986886,-0.001556223,-1.181783253,0.489013149,1200,6715.57259,4231.625835,17,,,,,,,,,,,,,1200.00,1206.00,1420.00,1464.00,1762.00,2614.00,2802.00,3262.00,4231.63,4513.99,4399.45,4521.97,5552.41,4679.74,4768.39,5653.68,6715.57
商品房销售价格:广西:防城港市,人民币/平方米,2869.929987,1843255.223,1357.665358,0.032179782,-0.83024946,0.473065672,814,5447.50117,2999.928603,16,,,,,,,,,,,,,,976.00,814.00,1209.00,1474.00,1748.00,2445.00,2520.00,3147.65,2852.21,3334.09,3502.37,4116.09,3934.42,4132.74,4265.81,5447.50
商品房销售价格:广西:钦州市,人民币/平方米,2801.076601,1432001.193,1196.662522,-0.313866776,-1.246081054,0.427215208,870,4704.72763,3115,17,,,,,,,,,,,,,870.00,1099.00,1159.00,1514.00,1602.00,2109.00,2550.00,2804.00,3115.00,3549.59,3625.13,3731.73,3586.97,3788.21,4124.05,3685.90,4704.73
商品房销售价格:广西:贵港市,人民币/平方米,3097.004814,2208195.226,1485.99974,0.325119792,-0.740851738,0.47981835,1000,5840.890228,3226.515993,16,,,,,,,,,,,,,1000.00,1190.00,,1478.00,1752.00,1869.00,2102.00,2485.00,2982.23,3470.80,3654.76,3914.23,4077.64,3961.79,4176.75,5597.00,5840.89
商品房销售价格:广西:玉林市,人民币/平方米,2658.2071,1375977.601,1173.020716,0.233576198,-1.368830956,0.441282666,1200,4636.409928,2361.308117,17,,,,,,,,,,,,,1296.00,1200.00,1256.00,1359.00,1510.00,1960.00,1932.00,2265.00,2361.31,3111.64,3247.97,3398.79,3484.29,3736.50,4015.24,4419.36,4636.41
商品房销售价格:广西:百色市,人民币/平方米,2484.175387,1312317.278,1145.564175,0.130902322,-1.607870985,0.461144644,968,4269.476167,2304.969348,16,,,,,,,,,,,,,968.00,1026.00,1343.00,1317.00,1368.00,1650.00,,2021.00,2234.41,2375.53,2923.81,3328.68,3537.37,3721.18,4269.48,3827.67,3835.67
商品房销售价格:广西:贺州市,人民币/平方米,2313.968429,901229.4102,949.331033,1.168373689,0.996124991,0.410261014,1213,4601.329976,1981.158365,16,,,,,,,,,,,,,1429.00,1905.00,,1213.00,1416.10,1513.00,1708.00,1720.00,2011.24,1951.08,2472.38,2960.61,2528.34,2656.45,2990.35,3947.62,4601.33
商品房销售价格:广西:河池市,人民币/平方米,2491.039333,1336017.828,1155.862374,0.182473708,-1.400173853,0.464008078,847,4445.774648,2476.929146,16,,,,,,,,,,,,,,847.00,1211.00,1303.00,1269.00,1457.00,1583.00,1934.00,2353.33,2600.53,2950.34,2945.17,3832.22,3632.72,3562.63,3929.93,4445.77
商品房销售价格:广西:来宾市,人民币/平方米,2181.217239,619487.9133,787.0755449,-0.072201196,-0.895528647,0.360842346,909,3567.411037,2211.495594,16,,,,,,,,,,,,,,1429.00,909.00,972.00,1870.00,1383.00,1568.00,1968.00,2154.03,2268.97,3136.81,2711.72,2945.17,2480.50,2723.22,2812.65,3567.41
商品房销售价格:广西:崇左市,人民币/平方米,2545.812005,840025.8306,916.5292306,-0.090022485,-0.75128281,0.360014498,862,4048.484848,2514.224446,14,,,,,,,,,,,,,,,,862.00,1679.00,1555.00,1808.00,1953.00,2329.31,2656.61,2371.84,2805.10,3060.78,3477.10,3416.48,3618.67,4048.48
商品房销售价格:海南:海口市,人民币/平方米,5097.252064,9390230.256,3064.34826,0.595903708,-0.625875531,0.60117652,1799,11989.51171,4533,19,,,,,,,,,,1799.00,2005.00,1959.00,2119.00,2092.00,2237.00,2650.16,2785.80,3515.72,4533.00,5344.00,8013.35,6653.92,6826.29,7425.67,7907.45,7948.17,9043.74,11989.51,
商品房销售价格:海南:三亚市,人民币/平方米,12178.62683,46428217.16,6813.825442,0.274290199,-0.603089735,0.559490453,2429,25794.27476,11622.54339,15,,,,,,,,,,,,,,2429.00,3466.00,3853.00,6685.00,7023.00,9996.00,11113.00,17321.02,12783.87,11622.54,14419.77,19513.64,18166.43,18492.85,25794.27,
商品房销售价格:重庆,人民币/平方米,2678.091692,3507819.172,1872.917289,0.840674438,-0.798681911,0.699347709,728.0567686,6791.612338,1676,28,757.75,728.06,900.00,1129.21,1194.65,1225.25,1142.00,1201.00,1331.00,1377.00,1351.00,1443.00,1556.00,1596.00,1756.00,2134.99,2269.21,2722.58,2785.00,3442.00,4280.87,4733.84,5079.93,5568.71,5519.00,5485.98,5484.92,6791.61,
商品房销售价格:四川:成都市,人民币/平方米,4743.439324,5546092.814,2355.014398,0.069012289,-1.533826953,0.496478238,1804,8731.808203,4857,19,,,,,,,,,,1842.00,1804.00,1848.00,1975.00,2096.00,2452.00,3223.95,3645.72,4276.09,4857.00,4925.00,5936.51,6677.00,7274.98,7196.70,7023.78,6843.06,7496.74,8731.81,
商品房销售价格:四川:自贡市,人民币/平方米,2879.416472,2375862.269,1541.383233,0.140974787,-1.714690237,0.535310973,992,5108.822199,2761.942022,16,,,,,,,,,,,,,1271.00,992.00,1044.00,1240.00,1289.00,1694.00,2068.00,2511.00,3012.88,3497.24,3799.69,4316.57,4783.42,4652.94,4790.09,5108.82,
商品房销售价格:四川:攀枝花市,人民币/平方米,3145.531503,1673926.455,1293.803097,0.112214659,-1.711563116,0.411314621,1421,5074.704916,2780,15,,,,,,,,,,,,,,1433.00,1421.00,2014.00,2010.00,2064.00,2167.00,2780.00,2513.91,3611.18,4571.22,5074.70,4648.97,4388.26,4003.58,4482.15,
商品房销售价格:四川:泸州市,人民币/平方米,2733.273555,2154455.793,1467.806456,0.129913281,-1.749970148,0.537014107,867,4766.354593,2515.984461,16,,,,,,,,,,,,,867.00,1041.00,1169.00,1135.00,1278.00,1719.00,1990.00,2183.00,2848.97,3462.04,3531.70,4352.51,4293.64,4472.34,4622.82,4766.35,
商品房销售价格:四川:德阳市,人民币/平方米,2854.612479,1732963.234,1316.420614,-0.226136489,-1.630609252,0.461155629,940,4668.549088,3046.839806,16,,,,,,,,,,,,,940.00,1020.00,1193.00,1377.00,1696.00,2163.00,2336.00,2783.00,3310.68,3916.34,4122.45,4668.55,4243.27,3843.63,3932.71,4128.17,
商品房销售价格:四川:绵阳市,人民币/平方米,3141.803361,2162064.341,1470.395981,-0.007545912,-1.774277973,0.468010188,1195,5158.301413,3195.832728,16,,,,,,,,,,,,,1195.00,1261.00,1464.00,1626.00,1821.00,1979.00,2320.00,2834.00,3557.67,4031.94,4741.10,4610.94,5158.30,4205.74,4423.65,5039.53,
商品房销售价格:四川:广元市,人民币/平方米,3011.848513,2719840.025,1649.19375,0.034065352,-1.753222443,0.547568625,973,5485.161351,2946.181818,16,,,,,,,,,,,,,1038.00,973.00,1081.00,1182.00,1367.00,1755.00,2273.00,2456.00,3436.36,4549.35,4298.86,4399.08,5485.16,5155.21,4345.93,4394.62,
商品房销售价格:四川:遂宁市,人民币/平方米,2645.998081,2501048.411,1581.470332,0.283919283,-1.871397301,0.597683855,881,4707.142614,2054.020305,16,,,,,,,,,,,,,881.00,1116.00,902.00,1103.00,1241.00,1408.00,1502.00,1772.00,2336.04,3180.55,4094.50,4104.50,4707.14,4643.30,4665.97,4678.96,
商品房销售价格:四川:内江市,人民币/平方米,2573.395607,2013226.806,1418.882238,0.053151701,-1.86685929,0.551365765,747,4394.055172,2428.238632,16,,,,,,,,,,,,,747.00,902.00,1102.00,1052.00,1205.00,1334.00,1827.00,2153.00,2703.48,3477.09,3660.13,4235.75,4340.84,4165.71,3875.28,4394.06,
商品房销售价格:四川:乐山市,人民币/平方米,2886.121399,2390166.236,1546.016247,-0.100014176,-1.841775021,0.535672632,835,4937.028222,2855.640187,16,,,,,,,,,,,,,835.00,940.00,974.00,1171.00,1380.00,1889.00,2258.00,2376.00,3335.28,4292.01,4509.85,4410.75,4071.02,4479.01,4320.00,4937.03,
商品房销售价格:四川:南充市,人民币/平方米,2888.27637,2514399.955,1585.685957,0.060572245,-1.772001046,0.549007697,942,5097.81178,2798.010461,16,,,,,,,,,,,,,942.00,1035.00,1092.00,1148.00,1245.00,1595.00,2146.00,2598.00,2998.02,3917.65,4014.73,4327.61,4985.38,5097.81,4296.56,4773.65,
商品房销售价格:四川:眉山市,人民币/平方米,2753.685606,2647216.514,1627.026894,0.198232499,-1.408244537,0.590854268,794,5734.232802,2784.831169,16,,,,,,,,,,,,,794.00,878.00,964.00,1019.00,1123.00,1465.00,1787.00,2392.00,3177.66,3601.71,3886.72,4249.42,4282.28,4347.66,4357.27,5734.23,
商品房销售价格:四川:宜宾市,人民币/平方米,2951.129111,2602807.612,1613.321918,0.087912818,-1.750993863,0.546679545,919,5023.321056,2798.332838,16,,,,,,,,,,,,,937.00,919.00,1023.00,1324.00,1615.00,1731.00,2063.00,2522.00,3074.67,3601.55,4033.31,4562.58,4943.28,4943.50,4901.86,5023.32,
商品房销售价格:四川:广安市,人民币/平方米,2441.541843,2307505.634,1519.047607,0.182277334,-1.940938628,0.622167346,754,4379.078281,2040.046215,16,,,,,,,,,,,,,795.00,754.00,822.00,904.00,935.00,1212.00,1405.00,1663.00,2417.09,3203.70,3656.90,4183.73,4379.08,4241.60,4281.63,4210.94,
商品房销售价格:四川:达州市,人民币/平方米,2761.311235,2555157.737,1598.486077,0.069609282,-1.769746416,0.578886601,684,4961.717366,2611.549948,16,,,,,,,,,,,,,684.00,824.00,905.00,1166.00,1236.00,1576.00,1977.00,2345.00,2878.10,3378.53,4023.20,4489.05,4480.83,4684.70,4571.86,4961.72,
商品房销售价格:四川:雅安市,人民币/平方米,3187.414649,3200326.551,1788.945653,0.546996039,-0.677472126,0.561252881,933,6983.143939,2510.688442,16,,,,,,,,,,,,,933.00,1041.00,1455.00,1878.00,1949.00,1757.00,2112.00,2446.00,2575.38,4040.31,4371.03,4581.65,4878.45,4862.64,6983.14,5135.04,
商品房销售价格:四川:巴中市,人民币/平方米,2413.506789,2386470.149,1544.820426,0.210570664,-1.805687479,0.640072957,598,4458.473544,2075.594306,16,,,,,,,,,,,,,598.00,675.00,696.00,907.00,1017.00,1169.00,1420.00,1814.00,2337.19,3059.12,3384.39,4261.67,4458.47,4357.07,4412.95,4049.24,
商品房销售价格:四川:资阳市,人民币/平方米,2539.35945,2468591.965,1571.175345,0.236575166,-1.67331588,0.618729005,616,5046.562659,2163.942681,16,,,,,,,,,,,,,616.00,745.00,872.00,996.00,1124.00,1363.00,1570.00,1833.00,2494.89,3269.79,3752.24,3781.37,4258.90,5046.56,4486.62,4420.38,
商品房销售价格:贵州:贵阳市,人民币/平方米,3588.621975,3379795.69,1838.422065,0.440240379,-1.139085623,0.512291927,1488,7236.427061,3149,19,,,,,,,,,,1618.00,1573.00,1488.00,1643.00,1949.00,1802.00,2168.90,2372.66,2901.63,3149.00,3762.00,4109.52,5036.62,4829.29,4998.08,5599.24,6004.83,5942.62,7236.43,
商品房销售价格:贵州:六盘水市,人民币/平方米,2415.293087,1102118.77,1049.818446,-0.107136099,-1.436718312,0.434654681,845,3906.190512,2401.666667,16,,,,,,,,,,,,,845.00,911.00,1197.00,1278.00,1628.00,2127.00,2245.00,1862.00,2558.33,2962.06,2975.99,3906.19,3656.48,3542.28,3283.62,3666.74,
商品房销售价格:贵州:遵义市,人民币/平方米,2257.796057,1467331.351,1211.334533,0.359869521,-1.680721319,0.536511936,894,4013.439513,1844.5,14,,,,,,,,,,,,,896.00,894.00,1012.00,1251.00,1277.00,1525.00,1660.00,2029.00,2608.59,3099.88,3737.77,3866.55,,,3738.91,4013.44,
商品房销售价格:贵州:安顺市,人民币/平方米,2046.417244,1177277.216,1085.024062,0.9271024,-0.135481813,0.530206665,890,4072.748956,1889.5,12,,,,,,,,,,,,,1087.00,890.00,1004.00,1100.00,1515.00,1755.00,2024.00,2032.00,2292.33,2867.25,3917.68,4072.75,,,,,
商品房销售价格:云南:昆明市,人民币/平方米,3297.767996,1615187.742,1270.900367,0.995191465,-0.027013683,0.385381982,1867,5795.07926,2903.319088,15,,,,,,,,,,1867.00,2111.00,2379.00,2276.00,2233.00,2474.00,2639.72,2903.32,3108.12,3750.00,3807.00,3662.45,4716.39,5744.44,5795.08,,,,,
商品房销售价格:云南:曲靖市,人民币/平方米,2131.124175,664279.2467,815.0332795,-0.265968973,-1.495559962,0.382442886,949,3170.230263,2326,11,,,,,,,,,,,,,949.00,1000.00,,1396.00,1495.00,1954.00,2326.00,2711.00,2650.03,2674.69,3170.23,3116.41,,,,,
商品房销售价格:云南:玉溪市,人民币/平方米,2631.813617,1246767.806,1116.587572,0.455530811,-1.503825789,0.424265444,1419,4416.135881,2236.5,12,,,,,,,,,,,,,1419.00,1502.00,,1823.00,1878.00,1440.00,2166.00,2307.00,3136.49,3426.49,4048.95,4018.69,,,,4416.14,
商品房销售价格:云南:保山市,人民币/平方米,3032.675726,2791640.554,1670.820324,0.757594281,-0.714440153,0.550939327,1274,6046,2644,11,,,,,,,,,,,,,1311.00,1392.00,,1274.00,2198.00,6046.00,2195.00,2644.00,2865.54,3288.97,4824.67,5320.26,,,,,
商品房销售价格:云南:昭通市,人民币/平方米,2182.499188,966488.1713,983.1013027,0.269244945,-1.322041801,0.4504475,803,3703.011034,1870.5,10,,,,,,,,,,,,,,803.00,,1185.00,1658.00,1622.00,1563.00,2083.00,2896.55,2930.65,3380.78,3703.01,,,,,
商品房销售价格:云南:丽江市,人民币/平方米,3460.032619,4629873.003,2151.713969,1.744875263,2.719414186,0.621876787,1508,8916.384778,2573,13,,,,,,,,,,,,,1508.00,1637.00,,2261.00,2092.00,2282.00,,2573.00,2526.54,2790.18,3208.69,4320.14,4155.49,6710.00,8916.38,,
商品房销售价格:云南:普洱市,人民币/平方米,2357.105058,1462388.562,1209.292587,0.477500468,-1.081183768,0.513041446,714,4444.235294,2166.804294,13,,,,,,,,,,,,,1154.00,714.00,,1518.00,1443.00,1267.00,1782.00,2188.00,2166.80,2886.22,3524.50,3427.29,,,4127.32,4444.24,
商品房销售价格:云南:临沧市,人民币/平方米,2056.101504,807175.9451,898.4297107,0.470281084,-0.964762073,0.436957859,1044,3642.564802,1860.5,10,,,,,,,,,,,,,1053.00,,,1044.00,1600.00,1209.00,2093.00,1628.00,2553.15,2731.74,3006.56,3642.56,,,,,
商品房销售价格:西藏:拉萨,人民币/平方米,3120.946182,551428.7805,742.5825075,-0.007654661,-0.465644679,0.237935057,2036,4247.266611,3311.881188,7,,,,,,,,,,,,,,,,,2036.00,2747.00,,2499.00,3438.60,3566.88,3311.88,4247.27,,,,,
商品房销售价格:陕西:西安市,人民币/平方米,4254.251238,4750948.88,2179.667149,0.327825577,-1.191163907,0.512350359,1185,8460.270834,3890,19,,,,,,,,,,1185.00,1510.00,2095.00,2042.00,2148.00,2624.00,2851.27,3316.88,3379.08,3906.00,3890.00,4452.70,6137.82,6613.38,6692.96,6445.54,6502.28,6578.59,8460.27,
商品房销售价格:陕西:铜川市,人民币/平方米,2024.776426,1115276.237,1056.066398,-0.011864541,-1.936320154,0.521571856,772,3352.777677,2035.818182,16,,,,,,,,,,,,,780.00,772.00,772.00,779.00,1145.00,1261.00,1162.00,1783.00,2288.64,2822.85,3080.69,3180.50,3121.69,2810.87,3284.41,3352.78,
商品房销售价格:陕西:宝鸡市,人民币/平方米,2434.454323,1115823.684,1056.325558,-0.064602398,-1.866205667,0.433906501,1038,3888.539548,2668.383065,16,,,,,,,,,,,,,1038.00,1173.00,1319.00,1221.00,1494.00,1481.00,1623.00,2616.00,2720.77,3198.32,3074.24,3535.69,3369.82,3639.13,3559.76,3888.54,
商品房销售价格:陕西:咸阳市,人民币/平方米,3156.177204,1379152.784,1174.373358,-0.656177753,-1.0987516,0.37208727,1148,4480.04,3627.349759,16,,,,,,,,,,,,,1148.00,1313.00,1327.00,3452.00,4080.00,2079.00,2374.00,2735.00,3072.95,3802.70,3818.66,4121.40,4229.27,4480.04,4197.10,4268.72,
商品房销售价格:陕西:渭南市,人民币/平方米,2265.609516,1200052.194,1095.468938,0.101721225,-1.7493105,0.483520629,782,3700.33,1901.537223,16,,,,,,,,,,,,,851.00,782.00,979.00,2035.00,1478.00,1374.00,1612.00,1583.00,1768.07,2841.74,3417.13,3517.98,3700.33,3518.96,3146.94,3644.60,
商品房销售价格:陕西:延安市,人民币/平方米,2505.87326,1302597.753,1141.314046,0.045946634,-1.513165435,0.455455615,897,4263.649635,2619.64532,16,,,,,,,,,,,,,1250.00,1038.00,897.00,1404.00,1411.76,1809.00,2392.00,1798.00,2847.29,4263.65,3330.25,3165.33,3172.88,3967.51,3375.12,3972.18,
商品房销售价格:陕西:汉中市,人民币/平方米,2325.657924,940652.1224,969.8722196,-0.207273868,-1.582562532,0.417031331,945,3622.467052,2514.838173,16,,,,,,,,,,,,,945.00,967.00,989.00,1570.00,1387.00,1640.00,2435.00,1918.00,2594.68,3009.80,2926.96,3216.13,3169.32,3287.16,3533.01,3622.47,
商品房销售价格:陕西:榆林市,人民币/平方米,3247.224179,2233316.143,1494.428367,-0.030339889,-1.639227886,0.460217184,1111,5355.620546,3454.529794,16,,,,,,,,,,,,,1111.00,1429.00,1513.00,1979.00,1617.10,2137.00,2394.00,3194.00,3715.06,4528.10,4009.88,4288.88,4654.74,4703.32,5325.89,5355.62,
商品房销售价格:陕西:安康市,人民币/平方米,2325.357443,1258047.129,1121.627001,0.019063523,-1.863776828,0.48234606,898,3886.128495,2218.907563,16,,,,,,,,,,,,,967.00,898.00,1025.00,1297.00,1131.00,1479.00,1762.00,1800.00,2637.82,3302.03,3134.88,3702.86,3286.36,3542.13,3354.51,3886.13,
商品房销售价格:陕西:商洛市,人民币/平方米,2098.861937,735493.1616,857.6089795,-0.047647871,-1.857170135,0.408606666,882,3212.535469,2151.731214,16,,,,,,,,,,,,,1087.00,882.00,1071.00,1496.00,1469.00,1280.00,1394.00,1763.00,2540.46,2757.68,3147.69,2763.19,2719.23,2918.61,3080.40,3212.54,
商品房销售价格:甘肃:兰州市,人民币/平方米,3785.85269,3704552.145,1924.721316,0.50361163,-1.161394849,0.508398365,1641,7459.274486,3145,19,,,,,,,,,,1835.00,1641.00,1660.00,1643.00,1858.00,2282.00,2589.64,2614.24,2966.60,3145.00,3624.00,4229.18,4462.01,5402.85,5509.93,6242.17,6315.28,6452.02,7459.27,
商品房销售价格:甘肃:嘉峪关市,人民币/平方米,2327.716023,1141453.356,1068.388205,-0.0299639,-1.777385827,0.45898563,676,3768.4129,2541.509938,15,,,,,,,,,,,,,,676.00,1429.00,1385.00,1201.00,1300.00,1496.00,1534.00,2665.19,2541.51,3124.51,3378.20,3435.91,3768.41,3525.84,3455.18,
商品房销售价格:甘肃:金昌市,人民币/平方米,2231.819013,1061792.84,1030.433326,0.167463146,-1.236630674,0.461701115,897,3828.236789,2164.541623,13,,,,,,,,,,,,,,,,897.00,976.00,1509.00,901.00,2134.00,1656.63,2164.54,2341.75,2440.35,3101.62,3575.65,3487.87,3828.24,
商品房销售价格:甘肃:白银市,人民币/平方米,2502.434662,1883777.668,1372.507802,0.282970294,-1.51690703,0.548468986,958,4749.070984,2387.638591,16,,,,,,,,,,,,,1143.00,1017.00,1048.00,1091.00,958.00,1382.00,1500.00,2152.00,2623.28,3261.80,3347.73,3588.37,3545.50,4064.04,4749.07,4568.16,
商品房销售价格:甘肃:天水市,人民币/平方米,2967.107329,1898141.451,1377.730544,0.724564279,-0.542053403,0.464334583,1538,5933.165735,2331.30427,16,,,,,,,,,,,,,1582.00,1538.00,1667.00,1701.00,1636.00,2211.00,2142.00,2353.00,2309.61,4237.69,3291.01,3927.36,4104.05,3957.58,4883.25,5933.17,
商品房销售价格:甘肃:武威市,人民币/平方米,2465.119998,2373177.091,1540.511957,0.72637389,-0.894550737,0.624923719,885,5199.500105,1746.5,16,,,,,,,,,,,,,952.00,885.00,1132.00,1168.00,1538.00,1364.00,1069.00,1955.00,1444.44,3251.75,3101.78,3163.75,3357.09,5141.91,4718.70,5199.50,
商品房销售价格:甘肃:张掖市,人民币/平方米,2188.025194,832235.04,912.2691708,-0.043062134,-1.814189245,0.416937233,948,3429.756059,2284.926174,16,,,,,,,,,,,,,1030.00,948.00,1117.00,1513.00,1271.00,1391.00,1638.00,1892.00,2677.85,2938.96,2732.85,2961.96,2918.40,3255.32,3293.30,3429.76,
商品房销售价格:甘肃:平凉市,人民币/平方米,2233.473979,1460304.545,1208.430612,0.215793185,-1.988128412,0.541054261,816,3898.708616,1582,16,,,,,,,,,,,,,816.00,825.00,1141.00,1059.00,1496.00,1157.00,1489.00,1668.00,1385.00,3481.86,3248.36,3407.99,3766.47,3898.71,3462.61,3433.59,
商品房销售价格:甘肃:酒泉市,人民币/平方米,2277.825782,1270828.419,1127.310258,0.083160604,-1.727083661,0.494906269,914,3762.209217,2154.43617,16,,,,,,,,,,,,,1000.00,940.00,914.00,1008.00,1040.00,1654.00,1760.00,1911.00,2397.87,3050.36,2695.98,3380.63,3483.11,3693.11,3754.94,3762.21,
商品房销售价格:甘肃:庆阳市,人民币/平方米,2792.306355,1686818.99,1298.775958,-0.197860849,-1.841783347,0.465126599,1000,4297.744537,3286.885246,15,,,,,,,,,,,,,,1000.00,1111.00,1130.00,1492.00,1700.00,1915.00,2288.00,3286.89,3658.84,4297.74,4132.29,3516.40,4111.57,3973.25,4271.60,
商品房销售价格:甘肃:定西市,人民币/平方米,2287.296001,1368275.469,1169.733076,-0.002102831,-1.542308451,0.511404329,568,4036.439734,2277.108434,15,,,,,,,,,,,,,,568.00,769.00,1189.00,1064.00,1416.00,1404.00,1977.00,2277.11,2696.08,3037.91,3151.74,3438.19,3539.39,3745.59,4036.44,
商品房销售价格:甘肃:陇南市,人民币/平方米,2348.766663,1595656.397,1263.192937,0.399631324,-0.85322041,0.537811166,667,4705.704318,2321.082108,15,,,,,,,,,,,,,,755.00,667.00,963.00,1463.00,1923.00,1550.00,1389.00,2365.38,2321.08,2845.99,3640.49,3348.97,3062.78,4231.10,4705.70,
商品房销售价格:青海:西宁市,人民币/平方米,3239.512828,3214188.947,1792.815927,0.643030692,-1.059168162,0.553421462,1370,6641.875741,2900,19,,,,,,,,,,1464.00,1400.00,1370.00,1464.00,1644.00,1725.00,1877.16,2021.99,2420.96,2900.00,2900.00,3327.96,3649.03,4694.99,4628.19,5753.33,5758.36,5909.90,6641.88,
商品房销售价格:宁夏:银川市,人民币/平方米,3285.962398,1635170.645,1278.737911,0.160894853,-1.703926675,0.389151718,1578,5177.2566,2828,19,,,,,,,,,,1578.00,1594.00,1887.00,2207.00,2139.00,2177.00,2593.18,2398.56,2407.90,2828.00,3523.00,3928.93,4375.82,4574.54,4856.02,4451.14,4946.87,4790.06,5177.26,
商品房销售价格:宁夏:石嘴山市,人民币/平方米,2281.100235,651867.4732,807.3831019,-0.202659704,-1.527784702,0.353944596,1026,3362.579328,2317.601297,16,,,,,,,,,,,,,1026.00,1122.00,1280.00,1548.00,1650.00,1862.00,1870.00,2260.00,2375.20,2890.97,3076.03,2920.06,3107.61,3362.58,3226.01,2921.14,
商品房销售价格:宁夏:吴忠市,人民币/平方米,2459.235664,1099388.213,1048.51715,-0.072436337,-1.861199246,0.426358956,1042,3797.732288,2562.344262,16,,,,,,,,,,,,,1042.00,1142.00,1343.00,1306.00,1444.00,1563.00,1894.00,2346.00,2778.69,3065.87,3346.74,3540.59,3797.73,3552.36,3490.26,3695.52,
商品房销售价格:宁夏:固原市,人民币/平方米,2268.973525,1271492.386,1127.604712,0.14858887,-1.589710865,0.496966888,667,4115.805241,2208.71875,16,,,,,,,,,,,,,667.00,1091.00,1167.00,1390.00,1149.00,1189.00,1470.00,1969.00,2448.44,2757.30,3147.99,3348.53,3682.37,3311.80,3399.35,4115.81,
商品房销售价格:宁夏:中卫市,人民币/平方米,2697.086485,824737.6611,908.1506819,-0.073265508,-1.703070393,0.336715447,1470,3763.973823,2655.434098,13,,,,,,,,,,,,,,,,1621.00,1480.00,1470.00,2027.00,2229.00,2249.27,2655.43,2998.41,3738.19,3396.20,3713.56,3720.09,3763.97,
商品房销售价格:新疆:乌鲁木齐市,人民币/平方米,3848.338308,3526345.897,1877.85673,0.389734589,-1.667849248,0.487965605,1718,6606.073258,3244,19,,,,,,,,,,1718.00,1766.00,1981.00,2315.00,2361.00,2147.00,2372.71,2166.36,2667.14,3244.00,3446.00,4443.26,5177.64,5482.75,6000.34,6339.69,6572.95,6311.52,6606.07,
商品房销售价格:新疆:克拉玛依市,人民币/平方米,2135.833368,580752.0508,762.0708962,0.563057374,-1.24529943,0.356802599,1272,3474.041379,1816.5,12,,,,,,,,,,,,,,1272.00,1434.00,1419.00,1731.00,1604.00,1563.00,1902.00,2563.76,2663.59,2837.75,3165.86,3474.04,,,,
