"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1952,1957,1962,1965,1970,1975,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
平均工资:在岗职工:地级市合计,人民币,23745.1175,477422285.7,21849.9951,2.429358938,7.171349627,0.920188965,6126,93996.77,17238.62,16,,,,,,,,,,,,,,,,,,,,,,,,,,6126.00,6762.00,7733.00,8573.00,9492.00,,12483.61,14010.17,16117.11,18360.13,21224.97,24909.38,29080.06,31447.81,36847.81,42758.06,,93996.77,,,,
平均工资:在岗职工:北京,人民币,30761.8755,1532771583,39150.62685,1.344459146,0.668206754,1.272699607,673,134994,11652,40,,,,,,,,673.00,742.00,848.00,837.00,863.00,931.00,1086.00,1343.00,1488.00,1670.00,2000.00,2312.00,2653.00,2877.00,3402.00,4780.00,6540.00,8144.00,9579.00,11019.00,12285.00,13778.00,15726.00,19155.00,21852.00,25312.00,29674.00,34191.00,40117.00,46507.00,54913.00,58140.00,65683.00,75834.61,85307.00,93997.00,103400.41,113073.00,122749.00,134994.00
平均工资:在岗职工:天津,人民币,27657.85337,863636563.7,29387.69409,1.070739662,-0.042082287,1.062544287,1165,100505.8683,14308,33,,,,,,,,,,,,,,,1165.00,1380.00,1651.00,1975.00,2262.00,2438.00,2724.00,3118.00,4003.00,5364.00,6501.00,7643.00,8238.00,9946.00,11056.00,12480.00,14308.00,16258.00,18648.00,21754.00,25271.00,28682.00,34938.00,41748.00,44992.00,52963.00,56477.00,62225.00,68864.29,73839.00,81486.00,87806.00,100505.87
平均工资:在岗职工:河北:石家庄,人民币,25748.60545,369239223.4,19215.59844,0.881042247,-0.358649288,0.746277249,5726,68632,18451.46,22,,,,,,,,,,,,,,,,,,,,,,,,,,5726.00,6256.00,6970.00,7938.00,8972.00,9965.73,11167.75,12306.11,13602.16,15239.37,16911.09,19991.83,22745.82,27369.84,31458.78,35131.75,39669.00,43137.00,48272.09,54441.00,60566.00,68632.00
平均工资:在岗职工:河北:唐山,人民币,27546.28455,403690961.3,20092.06215,0.524733328,-1.150558956,0.729392819,5749,66843,21358.72,22,,,,,,,,,,,,,,,,,,,,,,,,,,5749.00,6028.00,6629.00,7288.00,7938.00,8987.33,10393.42,10322.42,14077.90,17104.56,19539.04,23178.40,29422.98,33330.85,37230.96,42029.40,45838.00,47848.00,51052.00,55565.00,59623.00,66843.00
平均工资:在岗职工:河北:秦皇岛市,人民币,28085.40227,397906940.6,19947.60488,0.702221856,-0.703787268,0.710248146,6331,70753,21240.395,22,,,,,,,,,,,,,,,,,,,,,,,,,,6331.00,6802.00,7482.00,8314.00,9434.00,10616.21,12256.54,13479.54,15840.34,17526.59,19648.52,22832.27,29140.71,32228.41,35829.67,37195.05,44824.00,47367.00,51593.00,56397.00,61988.00,70753.00
平均工资:在岗职工:河北:邯郸市,人民币,23193.64318,288418781.3,16982.89673,0.623650324,-0.915786222,0.73222204,5233,58917,16788.17,22,,,,,,,,,,,,,,,,,,,,,,,,,,5233.00,5395.00,5920.00,6169.00,6967.00,7882.06,9024.41,10041.84,11928.62,13774.79,15361.23,18215.11,23654.65,27617.86,32126.01,36119.57,38255.00,39042.00,41219.00,46550.00,50847.00,58917.00
平均工资:在岗职工:河北:邢台市,人民币,22684.39364,285767369.5,16904.65526,0.707210005,-0.715643113,0.745210806,4479,59431,16678.155,22,,,,,,,,,,,,,,,,,,,,,,,,,,4479.00,5113.00,5585.00,6255.00,6807.00,7752.24,9147.00,10100.30,11715.80,13545.90,15166.35,18189.96,22545.56,25904.94,28156.86,34829.75,36278.00,39706.00,41199.00,46944.00,50205.00,59431.00
平均工资:在岗职工:河北:保定市,人民币,23191.66682,314000738.9,17720.06599,0.903439254,-0.250971766,0.764070394,4881,63835,16434.72,22,,,,,,,,,,,,,,,,,,,,,,,,,,4881.00,5491.00,6155.00,6838.00,7543.00,8271.94,9695.29,10584.58,11875.71,13274.42,14977.46,17891.98,21765.03,24967.69,28090.88,32277.69,34912.00,39130.00,43086.00,50394.00,54279.00,63835.00
平均工资:在岗职工:河北:张家口市,人民币,23098.70591,303706611,17427.18024,0.765148949,-0.477547014,0.754465653,4710,62338,17127.57,22,,,,,,,,,,,,,,,,,,,,,,,,,,4710.00,4879.00,5343.00,6048.00,6712.00,7805.84,8960.55,10496.24,12342.82,13504.58,15335.86,18919.28,23598.53,26680.90,30588.82,33437.11,35615.00,38218.00,41469.00,48892.00,52277.00,62338.00
平均工资:在岗职工:河北:承德市,人民币,23629.71682,310261226.8,17614.23364,0.681733501,-0.825305295,0.7454272,4604,60270,16970.59,22,,,,,,,,,,,,,,,,,,,,,,,,,,4604.00,5067.00,5662.00,6255.00,7168.00,8149.34,9542.90,10761.39,12917.60,13899.08,14978.36,18962.82,24209.28,26725.12,29964.94,34136.94,37787.00,41992.00,44281.00,49071.00,53449.00,60270.00
平均工资:在岗职工:河北:沧州市,人民币,25088.28909,386019064.7,19647.36788,0.708380161,-0.719934651,0.783129045,4392,66984,18838.245,22,,,,,,,,,,,,,,,,,,,,,,,,,,4392.00,4836.00,5344.00,6146.00,6901.00,7452.18,8842.05,9746.04,11209.72,14487.66,16968.03,20708.46,25270.72,29775.00,33014.75,36199.75,40114.00,43469.00,47181.00,54779.00,58122.00,66984.00
平均工资:在岗职工:河北:廊坊市,人民币,28579.905,531865261.2,23062.20417,0.816585934,-0.540631515,0.806937748,4866,77665,19737.085,22,,,,,,,,,,,,,,,,,,,,,,,,,,4866.00,5375.00,6459.00,7349.00,7815.00,8896.82,10293.38,11327.35,12813.54,14913.77,17445.88,22028.29,28636.04,31474.80,37225.91,39979.13,44886.00,48994.00,55536.00,63426.00,71352.00,77665.00
平均工资:在岗职工:河北:衡水市,人民币,21855.44095,277330784.7,16653.25148,0.809993992,-0.508769898,0.761972797,4330,58014,15878.15,21,,,,,,,,,,,,,,,,,,,,,,,,,,4330.00,4706.00,5174.00,5958.00,6677.00,,8272.21,9428.80,10757.61,12038.19,13362.81,15878.15,19379.62,22760.30,25696.97,28999.60,32800.00,36498.00,41011.00,47088.00,50134.00,58014.00
平均工资:在岗职工:山西:太原市,人民币,29409.99136,468421176.9,21643.03992,0.585505621,-1.038757427,0.735907728,5964,72114,23055.225,22,,,,,,,,,,,,,,,,,,,,,,,,,,5964.00,6479.00,6837.00,7378.00,8394.00,9600.84,10994.93,12678.90,15399.73,18546.90,21422.46,24687.99,29588.57,33140.33,38838.91,44868.25,46831.00,51035.00,56885.00,60515.00,64820.00,72114.00
平均工资:在岗职工:山西:大同市,人民币,26601.505,408765158.6,20217.9415,0.495084261,-1.42411283,0.760029987,5598,59415,20883.915,22,,,,,,,,,,,,,,,,,,,,,,,,,,5904.00,5598.00,5753.00,5742.00,6658.00,7543.60,8965.00,10303.90,12590.40,15724.22,19318.11,22449.72,25382.96,28172.02,34431.23,43869.95,47646.00,50847.00,55487.00,57982.00,55450.00,59415.00
平均工资:在岗职工:山西:阳泉市,人民币,26705.58,360493403.3,18986.66383,0.199480947,-1.683345603,0.710962422,4617,56255,23364.945,22,,,,,,,,,,,,,,,,,,,,,,,,,,5487.00,5724.00,4617.00,4786.00,5823.00,7440.23,8826.61,10920.92,14170.06,18319.06,21543.53,25186.36,30458.07,34730.87,42408.42,47345.63,53972.00,47992.00,46728.00,46594.00,48195.00,56255.00
平均工资:在岗职工:山西:长治市,人民币,25068.19909,320781564.1,17910.37588,0.424738015,-1.359400173,0.714465998,4738,57750,20656.935,22,,,,,,,,,,,,,,,,,,,,,,,,,,4738.00,5037.00,5778.00,6286.00,6999.00,8213.44,9347.40,11008.64,13630.25,16221.68,19399.68,21914.19,26523.88,28775.33,33413.32,39294.57,44304.00,44600.00,48064.00,49463.00,50739.00,57750.00
平均工资:在岗职工:山西:晋城市,人民币,28567.275,433416157.9,20818.64928,0.301693126,-1.609491319,0.728758668,5036,62008,23836.045,22,,,,,,,,,,,,,,,,,,,,,,,,,,5036.00,5345.00,5770.00,5767.00,5767.00,8788.87,10322.93,11736.69,14471.83,18739.20,21270.63,26401.46,30996.20,34197.11,40031.65,48705.48,54163.00,54500.00,55262.00,54218.00,54982.00,62008.00
平均工资:在岗职工:山西:朔州市,人民币,25179.09818,356530184.7,18882.0069,0.476482621,-1.328425578,0.74990799,4508,59831,20955.485,22,,,,,,,,,,,,,,,,,,,,,,,,,,4508.00,4984.00,5540.00,6076.00,6909.00,7834.86,7955.62,9558.86,11603.60,14770.53,18453.75,23457.22,27043.65,27931.92,32532.88,38683.27,44777.00,47181.00,50919.00,52012.00,51377.00,59831.00
平均工资:在岗职工:山西:晋中市,人民币,27577.72167,333095317.2,18250.89908,0.379011395,-1.395843653,0.661798654,5443,60094,23003.795,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5443.00,6686.14,7826.28,9387.13,11104.99,13346.19,14529.97,17444.70,22300.97,23706.62,29027.46,37720.54,42099.00,45458.00,47234.00,50432.00,52558.00,60094.00
平均工资:在岗职工:山西:运城市,人民币,24369.57111,238109799.8,15430.80684,0.674475272,-0.816738293,0.633199771,6732,54570,19951.17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6732.00,7780.65,9047.48,9819.18,11336.74,12306.87,13911.40,16238.26,19770.76,20131.58,23692.60,30490.76,31912.00,34964.00,39815.00,46588.00,49545.00,54570.00
平均工资:在岗职工:山西:忻州市,人民币,23493.11,254279174.1,15946.13352,0.468215553,-1.281137953,0.678757879,5497.01,52191,19634.915,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5575.00,5497.01,7126.86,7995.09,9149.98,9225.03,11957.70,14709.15,19167.76,20102.07,24402.52,30546.16,34442.65,38259.00,40364.00,44900.00,47265.00,52191.00
平均工资:在岗职工:山西:临汾市,人民币,25832.97722,245557589.9,15670.27728,0.54283673,-0.925185688,0.60659974,6790,56013,23263.435,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6790.00,8081.66,8824.22,9786.91,12347.13,13665.69,16507.52,18729.81,22310.04,24216.83,26601.00,28522.78,34555.00,39222.00,41293.00,47543.00,49984.00,56013.00
平均工资:在岗职工:山西:吕梁市,人民币,33435.25267,326010653.8,18055.76511,0.067634569,-1.644142559,0.540021794,8957.43,60975,31630.19,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8957.43,10613.19,13109.87,16785.27,19581.72,20624.99,26203.22,31630.19,38952.91,46561.00,49648.00,50104.00,52574.00,55208.00,60975.00
平均工资:在岗职工:内蒙古:呼和浩特市,人民币,28056.865,359272108.8,18954.47464,0.349194999,-1.287434222,0.675573505,4597,63084,24841.205,22,,,,,,,,,,,,,,,,,,,,,,,,,,4597.00,5195.00,6771.00,7346.00,7548.00,11687.76,11985.64,14116.37,16754.70,19713.20,22947.53,26734.88,30871.77,33992.83,37693.47,42796.88,44402.00,48635.00,50467.00,53698.00,56213.00,63084.00
平均工资:在岗职工:内蒙古:包头市,人民币,30112.14864,475904191,21815.22842,0.396865513,-1.331617096,0.724466018,5312,69706,24842.095,22,,,,,,,,,,,,,,,,,,,,,,,,,,5312.00,5813.00,6178.00,6849.00,7516.00,8384.10,10212.68,13416.57,16381.71,21987.64,22814.10,26870.09,31775.72,36725.76,41398.28,47053.62,51167.00,53100.00,56246.00,59573.00,63987.00,69706.00
平均工资:在岗职工:内蒙古:乌海市,人民币,27320.28909,458862000.3,21421.06441,0.477946689,-1.35782915,0.78407166,4230,67658,20276.235,22,,,,,,,,,,,,,,,,,,,,,,,,,,4230.00,4854.00,5495.00,5997.00,6655.00,7542.93,8514.71,10105.99,12873.43,12147.54,18173.74,22378.73,27289.95,35590.36,39853.09,42941.89,47547.00,53191.00,54129.00,55577.00,58301.00,67658.00
平均工资:在岗职工:内蒙古:赤峰市,人民币,25064.42318,416432704.9,20406.68285,0.679870521,-1.078987355,0.814169259,4315,63809,16624.12,22,,,,,,,,,,,,,,,,,,,,,,,,,,4315.00,4880.00,5143.00,5815.00,6200.00,7566.84,8814.06,9578.02,10875.54,12602.02,14985.06,18263.18,22104.58,27411.67,31322.83,38318.51,44531.00,47751.00,52152.00,55377.00,59602.00,63809.00
平均工资:在岗职工:内蒙古:通辽市,人民币,25816.66,357702393.6,18913.0218,0.646412952,-1.027060981,0.7325898,5481,61470,19803.66,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5481.00,5780.00,7112.84,7569.36,9445.79,10227.48,11689.03,13895.58,17196.43,19803.66,21878.27,26072.42,34591.68,38281.00,42929.00,46971.00,53093.00,57029.00,61470.00
平均工资:在岗职工:内蒙古:鄂尔多斯市,人民币,44308.76529,613955835.5,24778.1322,-0.076423406,-1.680768681,0.559215136,9919.98,78166,44815.83,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9919.98,11219.97,13149.62,16960.30,21625.39,27073.91,31583.10,36261.28,44815.83,53018.06,59298.57,66892.00,68231.00,69955.00,70583.00,74496.00,78166.00
平均工资:在岗职工:内蒙古:呼伦贝尔市,人民币,31195.28824,396791373.7,19919.62283,0.354597427,-1.466618763,0.638545882,7486.7,65045,28247.65,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486.70,9074.78,10018.02,11344.05,12716.72,15077.05,17716.73,22108.62,28247.65,31223.51,37078.07,45892.00,49810.00,53562.00,54752.00,59167.00,65045.00
平均工资:在岗职工:内蒙古:巴彦淖尔市,人民币,31961.168,318441876.3,17844.93979,0.320676529,-1.191810501,0.558331904,9768.19,64696,30324.47,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9768.19,10994.31,12451.53,14822.04,16505.91,20366.50,25883.93,30324.47,35260.64,40391.00,44265.00,48092.00,51169.00,54427.00,64696.00
平均工资:在岗职工:内蒙古:乌兰察布市,人民币,34785.95067,349751942.5,18701.65614,0.426926078,-1.078111602,0.537620959,11287.64,66332,30988.16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11287.64,13318.95,14689.47,16538.00,20229.10,25132.31,28948.78,30988.16,35469.85,41341.00,45588.00,50108.00,56538.00,65280.00,66332.00
平均工资:在岗职工:辽宁:沈阳市,人民币,30812.939,462946211.6,21516.18488,0.479808454,-1.099176881,0.698284084,5198,72640,25381.95,22,,,,,,,,,,,,,,,,,,,,,,,,,,5198.00,5801.00,7811.00,8411.00,9484.00,11226.05,13004.92,14961.14,17331.27,19894.54,23391.41,27372.49,33545.76,38576.86,41525.00,45305.79,48834.84,51344.11,55365.48,60653.00,66207.00,72640.00
平均工资:在岗职工:辽宁:大连市,人民币,34420.4489,572048913.5,23917.54405,0.598983097,-0.997834757,0.694864385,7336,81884,26248.835,22,,,,,,,,,,,,,,,,,,,,,,,,,,7336.00,7855.00,9275.00,10259.00,11901.00,13492.53,15524.56,17560.15,19717.82,21884.46,24227.17,28270.50,34304.37,38765.37,44617.00,49729.79,54820.49,59061.14,63610.54,69390.00,73764.00,81884.00
平均工资:在岗职工:辽宁:鞍山市,人民币,24193.61532,228063495.4,15101.77127,0.25526437,-1.349975497,0.624204819,5451,50187,23236.23,22,,,,,,,,,,,,,,,,,,,,,,,,,,5451.00,5566.00,6644.00,7122.00,7955.00,9251.21,10933.73,12731.41,15396.15,18708.69,21119.14,25353.32,29120.47,30432.65,32913.00,33730.26,34526.55,40263.30,43038.66,43652.00,48164.00,50187.00
平均工资:在岗职工:辽宁:抚顺市,人民币,25232.76787,294166323.7,17151.27761,0.424061756,-1.218835431,0.679722403,4957,56941,21865.615,22,,,,,,,,,,,,,,,,,,,,,,,,,,4957.00,4993.00,6586.00,7189.00,8134.00,9365.74,10781.57,12022.79,13913.34,16789.52,19738.82,23992.41,28100.49,30826.88,35148.00,36190.77,38756.81,42527.31,45233.44,50225.00,52708.00,56941.00
平均工资:在岗职工:辽宁:本溪市,人民币,23733.39273,230076881.5,15168.28538,0.337161101,-1.387051112,0.639111549,5023,50881,20790.255,22,,,,,,,,,,,,,,,,,,,,,,,,,,5198.00,5023.00,6658.00,7400.00,8839.00,10129.80,10846.75,11933.66,14633.14,16545.93,19269.71,22310.80,25078.97,28385.72,31823.00,36845.10,38765.70,41277.15,40724.21,43269.00,46297.00,50881.00
平均工资:在岗职工:辽宁:丹东市,人民币,19370.86886,145252793.7,12052.0867,0.381397683,-1.133980416,0.622175845,4108,42230,17464.695,22,,,,,,,,,,,,,,,,,,,,,,,,,,4128.00,4108.00,5658.00,6462.00,7382.00,8360.99,9919.51,10639.38,12235.65,14383.45,16257.57,18671.82,21528.77,23342.56,25863.00,27054.62,28630.36,32179.26,32571.17,35790.00,38763.00,42230.00
平均工资:在岗职工:辽宁:锦州市,人民币,22702.2502,263355448.9,16228.23,0.632565663,-1.008270388,0.714829141,4510,54892,16667.53,22,,,,,,,,,,,,,,,,,,,,,,,,,,5176.00,4510.00,6315.00,6729.00,7621.00,8941.66,10339.34,10761.97,12202.07,13869.08,15282.47,18052.59,20435.19,25895.45,29450.00,33499.64,37703.21,39751.98,41443.85,47416.00,49162.00,54892.00
平均工资:在岗职工:辽宁:营口市,人民币,22591.33714,249892434.4,15807.98641,0.484034931,-1.223381355,0.699736643,3940,50074,18461.69,22,,,,,,,,,,,,,,,,,,,,,,,,,,3940.00,4220.00,5725.00,6663.00,7319.00,8360.28,9786.84,10920.11,12584.38,14301.01,16301.99,20621.39,22461.88,27423.51,30592.00,31901.80,36027.84,39615.32,42193.07,48978.00,46999.00,50074.00
平均工资:在岗职工:辽宁:阜新市,人民币,21760.58821,277017195.4,16643.83356,0.631630161,-1.022315056,0.764861381,3801,54331,16590.855,22,,,,,,,,,,,,,,,,,,,,,,,,,,3956.00,3801.00,4182.00,5406.00,6243.00,6988.39,8342.92,9873.11,11292.58,12560.85,14702.37,18479.34,21556.86,23007.31,25354.00,33109.63,38557.67,40035.46,41413.44,45939.00,49601.00,54331.00
平均工资:在岗职工:辽宁:辽阳市,人民币,25101.87737,310341331.4,17616.50736,0.615479598,-0.954959804,0.701800391,5108,60361,19448.32,22,,,,,,,,,,,,,,,,,,,,,,,,,,5108.00,5490.00,6897.00,7653.00,8533.00,9648.78,11075.46,12538.64,13890.68,16022.58,17433.48,21463.16,25178.75,27785.68,32028.00,36161.11,40243.86,43052.88,46453.25,50716.00,54507.00,60361.00
平均工资:在岗职工:辽宁:盘锦市,人民币,21413.75472,189362670,13760.91094,0.528727378,-1.31786223,0.642620181,6346,45890,15784.04,22,,,,,,,,,,,,,,,,,,,,,,,,,,6346.00,6992.00,7630.00,8601.00,8450.00,8794.28,9300.05,10162.98,12129.00,13412.57,14694.79,16873.29,22905.43,24361.72,28028.00,30397.27,33947.42,37760.36,39903.44,41579.00,42944.00,45890.00
平均工资:在岗职工:辽宁:铁岭市,人民币,21188.38835,234976508.2,15328.94348,0.442600301,-1.429432731,0.723459625,4095,47615,16544.67,21,,,,,,,,,,,,,,,,,,,,,,,,,,4095.00,4328.00,4473.00,4473.00,7020.00,7899.35,9177.30,9987.98,11431.83,14828.53,16544.67,19176.47,21189.00,,27959.00,32639.96,36478.64,39762.58,39807.84,42473.00,43596.00,47615.00
平均工资:在岗职工:辽宁:朝阳市,人民币,21917.92235,253423399.9,15919.27762,0.52025029,-1.140928839,0.726313259,4110,52732,17689.475,22,,,,,,,,,,,,,,,,,,,,,,,,,,4110.00,4238.00,5364.00,5913.00,6484.00,7276.09,8671.19,9642.69,10399.71,13307.85,15516.73,19862.22,23095.22,26558.42,29947.00,31402.31,36280.92,39091.08,40505.87,43950.00,47846.00,52732.00
平均工资:在岗职工:辽宁:葫芦岛市,人民币,22375.36605,260858196,16151.1051,0.733457666,-0.800055833,0.721825291,4778,55037,16877.845,22,,,,,,,,,,,,,,,,,,,,,,,,,,4778.00,5240.00,6337.00,7088.00,8111.00,9077.77,9810.15,10421.03,11588.36,13222.76,15287.01,18468.68,21224.20,24237.33,26041.00,31498.13,35031.49,39724.21,42275.94,47048.00,50711.00,55037.00
平均工资:在岗职工:吉林:长春市,人民币,29551.07636,473377469.7,21757.23948,0.750885037,-0.775859383,0.736258782,6370,73469,22071.645,22,,,,,,,,,,,,,,,,,,,,,,,,,,6370.00,7052.00,7869.00,8618.00,9752.00,11089.38,12868.67,13870.31,15717.22,17742.00,19954.25,24189.04,26968.10,30448.41,35721.09,41471.21,46674.00,52351.00,56976.00,62519.00,68434.00,73469.00
平均工资:在岗职工:吉林:吉林市,人民币,24729.47682,307288115.1,17529.63534,0.574912123,-1.023781113,0.708855892,5818,59923,20124.63,22,,,,,,,,,,,,,,,,,,,,,,,,,,5818.00,5985.00,6713.00,7274.00,8192.00,8484.38,9303.43,10611.19,12692.32,14901.59,17209.08,23040.18,27118.47,29299.24,30991.90,35091.71,40420.00,42992.00,45362.00,49234.00,53392.00,59923.00
平均工资:在岗职工:吉林:四平市,人民币,19985.16273,268748242.6,16393.54271,0.945448648,-0.296059267,0.820285676,4330,56235,13918.91,22,,,,,,,,,,,,,,,,,,,,,,,,,,4330.00,4638.00,5064.00,5228.00,5699.00,5944.47,7240.48,7893.59,8795.52,10140.56,12346.00,15491.82,18231.33,19966.98,22377.35,28016.48,32056.00,34972.00,38383.00,45948.00,50676.00,56235.00
平均工资:在岗职工:吉林:辽源市,人民币,20216.58273,232747483.7,15256.06383,0.71232769,-0.841811574,0.754631188,4178,50474,16174.565,22,,,,,,,,,,,,,,,,,,,,,,,,,,4178.00,4550.00,5073.00,5517.00,5635.00,6874.03,7617.28,8599.91,9769.34,12376.71,15078.15,17270.98,18789.01,22012.94,23976.76,27805.71,32371.00,36552.00,39462.00,43872.00,46910.00,50474.00
平均工资:在岗职工:吉林:通化市,人民币,20537.275,231333955.3,15209.66651,0.789137166,-0.665311086,0.740588345,4433,52054,15510.665,22,,,,,,,,,,,,,,,,,,,,,,,,,,4573.00,4433.00,5713.00,6210.00,6949.00,7704.31,8676.62,9763.79,10773.41,12184.63,13686.58,17334.75,18626.42,21588.50,24057.69,28397.35,31761.00,36074.00,39348.00,44405.00,47506.00,52054.00
平均工资:在岗职工:吉林:白山市,人民币,20355.70591,239289218.7,15468.97601,0.671012375,-0.973281321,0.759933164,4137,50230,14982.82,22,,,,,,,,,,,,,,,,,,,,,,,,,,4137.00,4366.00,5114.00,5778.00,6381.00,6871.81,7839.85,8414.93,9269.33,10496.06,12716.09,17249.55,20457.18,21953.78,26416.92,29987.03,33385.00,35605.00,39331.00,44532.00,47294.00,50230.00
平均工资:在岗职工:吉林:松原市,人民币,24072.96773,273536789.6,16538.94766,0.524095835,-1.135939705,0.687034014,5672,55434,20178.53,22,,,,,,,,,,,,,,,,,,,,,,,,,,5672.00,6098.00,6271.00,7190.00,8256.00,9327.69,9663.27,10647.06,12699.23,15581.91,17348.53,23008.53,27100.56,28817.56,29328.67,33697.57,36498.00,43308.00,44895.71,48170.00,50592.00,55434.00
平均工资:在岗职工:吉林:白城市,人民币,17666.20364,195796431.8,13992.72782,0.990015068,-0.024120634,0.792061957,3672,49749,12867.965,22,,,,,,,,,,,,,,,,,,,,,,,,,,3672.00,3768.00,4796.00,5008.00,5597.00,4761.51,7562.41,8408.42,8640.63,9940.83,11835.40,13900.53,16128.41,17943.20,20671.83,24336.31,26649.00,29043.00,32133.00,39493.00,44619.00,49749.00
