"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
常住人口数:湖南:岳阳市,千人,5567.48,28129.079560000002,167.7172608,-1.014153825,1.994660673,0.030124447999999998,5195.6,5797.1,5577.05,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5195.6,5476.0,5485.3,5523.1,5559.0,5595.1,5629.2,5681.1,5733.3,5797.1
常住人口数:湖南:常德市,千人,5800.377778,2622.694444,51.21224897,-0.833337812,-1.08518322,0.008829123000000001,5715.0,5844.8,5827.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5715.0,5732.6,5760.0,5804.8,5830.8,5844.0,5844.4,5844.8,5827.0
常住人口数:湖南:张家界市,千人,1502.638462,387.4625641,19.68406879,0.094002795,-1.467719779,0.013099671,1476.0,1531.6,1502.1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476.0,1481.0,1486.0,1496.5,1508.5,1478.0,1490.1,1502.1,1512.4,1519.0,1524.0,1529.1,1531.6,
常住人口数:湖南:益阳市,千人,4317.130768999999,9710.707308,98.54292114,-0.552037996,-1.359504012,0.022826022,4162.0,4432.5,4342.4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4162.0,4174.0,4192.0,4217.0,4308.0,4314.4,4342.4,4372.9,4391.5,4410.2,4432.5,4392.0,4413.8
常住人口数:湖南:郴州市,千人,4592.8,20258.82667,142.3335051,-0.599887065,-1.388305251,0.030990572999999997,4370.0,4745.0,4632.7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4370.0,4385.0,4422.8,4425.6,4584.0,4605.2,4632.7,4665.3,4697.9,4730.2,4711.1,4731.6,4745.0
常住人口数:湖南:永州市,千人,5285.7,20457.81,143.0308009,0.153424765,-1.811924458,0.027059954,5116.0,5479.7,5258.2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116.0,5128.0,5131.0,5133.0,5195.0,5212.5,5258.2,5326.6,5387.1,5429.7,5465.2,5479.7,5452.1
常住人口数:湖南:怀化市,千人,4722.49675,32063.583639999997,179.0630717,-0.114239177,-1.347102739,0.037917034,4445.5,4979.6,4746.474,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4445.5,4460.0,4534.6,4545.0,4558.0,4641.4,4651.3,4741.95,4751.0,4775.0,4825.0,4870.0,4901.6,4920.0,4960.0,4979.6
常住人口数:湖南:娄底市,千人,3871.563615,2786.25246,52.78496434,-0.374575922,-1.150966488,0.013634017,3785.627,3941.8,3873.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3873.0,3901.0,3921.9,3941.8,3785.63,3793.2,3812.1,3833.9,3852.5,3871.8,3894.1,3917.6,3931.8
常住人口数:广东:广州市,千人,11748.009740000001,3416897.837,1848.485282,0.195922232,-1.47917816,0.157344548,9496.8,14904.4,11869.7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9948.0,9967.5,9847.6,9729.3,9660.6,9496.8,9754.6,10530.1,11153.4,11869.7,12709.59,12751.4,12838.9,12926.8,13080.5,13501.1,14043.5,14498.4,14904.4
常住人口数:广东:韶关市,千人,2884.863941,3599.848114,59.99873427,-0.88795763,1.909415221,0.020797769,2736.5,2979.2,2888.8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736.5,,,,,2922.6,2909.4,2884.9,2867.0,2850.4,2830.2,2850.0,2868.7,2892.7,2908.9,2931.5,2956.1,2979.2,
常住人口数:广东:深圳市,千人,5847.12215,17536468.76,4187.656715,0.056520891,-1.4569461280000002,0.7161910779999999,314.1,13026.6,6064.45,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.1,332.9,366.9,449.5,595.2,741.3,881.5,935.6,1054.4,1201.4,1416.0,1677.8,2267.6,2680.2,3359.7,4127.1,4491.5,4828.9,5277.5,5803.3,6325.6,7012.4,7245.7,7466.2,7782.7,8008.0,8277.5,8711.0,9123.7,9542.8,9950.08,10372.01,10467.4,10547.4,10628.9,10778.9,11378.9,11908.4,12528.3,13026.6
常住人口数:广东:珠海市,千人,1061.4264,240791.4698,490.70507419999996,-0.1039875,-1.4904752419999998,0.46230720700000005,360.74199999999996,1891.1,1120.3175,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.74,365.32,371.49,377.78,385.47,395.17,411.67,492.71,526.16,561.86,600.01,640.73,684.21,730.63,780.24,833.22,889.74,950.12,1014.61,1083.51,1157.12,1236.53,1284.54,1316.14,1348.51,1388.63,1415.67,1444.86,1474.35,1511.15,1541.76,1561.57,1567.65,1582.62,1590.35,1614.21,1634.12,1675.34,1765.43,1891.1
常住人口数:广东:汕头市,千人,5213.022243,238029.9538,487.88313539999996,-2.145901982,5.588420017000001,0.093589306,3711.1,5638.5,5406.6495,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3711.1,,,,,,,,,,4677.8,,,,,4944.5,4996.9,5067.9,5147.8,5220.16,5396.2,5417.1,5448.1,5479.1,5523.7,5552.1,5579.2,5608.2,5638.5
常住人口数:广东:佛山市,千人,6914.829361,551198.6477,742.427537,-0.8680578090000001,-0.17326982800000001,0.107367442,5340.5,7905.7,7231.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5340.5,,,,,5800.3,6041.9,6296.7,6574.4,6874.73,7199.11,7231.0,7261.8,7295.7,7350.6,7430.6,7462.7,7656.7,7905.7
常住人口数:广东:江门市,千人,4380.396231000001,37736.53725,194.2589438,-0.984073324,-0.06310956599999999,0.044347345,3952.4,4598.2,4465.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3952.4,,,,,4102.9,4154.9,4213.2,4284.8,4366.36,4450.79,4465.5,4482.7,4497.6,4511.4,4519.5,4544.0,4561.7,4598.2
常住人口数:广东:湛江市,千人,6547.439849,375191.6064,612.5288617000001,-0.27556016,-1.533481298,0.09355242300000001,5573.9,7332.0,6689.5,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5573.9,5628.1,5682.9,5738.2,5794.0,5850.4,5907.4,5964.9,6034.3,6222.7,6336.2,6451.9,6606.6,6689.5,6856.4,6884.8,6911.2,6934.41,7003.77,7069.2,7109.2,7167.1,7212.4,7241.4,7273.0,7305.0,7332.0
常住人口数:广东:茂名市,千人,5952.810784,56292.992999999995,237.26144440000002,-1.747501908,5.559959398999999,0.039857045,5248.2,6313.2,5967.6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5248.2,,,,,5840.4,5953.0,5978.8,5934.3,5878.06,5826.4,5882.6,5967.6,6012.5,6049.0,6080.8,6123.2,6204.1,6313.2
常住人口数:广东:肇庆市,千人,3904.005385,41676.73412,204.14880390000002,-1.2183245059999999,1.8401844509999998,0.052292142,3376.9,4151.7,3951.4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3376.9,,,,,3676.0,3755.1,3783.1,3806.2,3837.66,3922.22,3951.4,3982.3,4022.1,4035.8,4059.6,4084.6,4115.4,4151.7
常住人口数:广东:惠州市,千人,3680.054533,764335.0567,874.2625787999999,-0.05232906,-1.5059203669999999,0.23756783199999998,2312.5,4830.0,3631.8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.5,2390.1,2470.2,2553.1,2638.7,2727.2,2818.7,2913.2,3010.9,3111.9,3218.0,3347.7,3434.1,3522.7,3631.8,3706.9,3875.1,4028.6,4186.5,4350.83,4601.15,4633.6,4674.0,4700.0,4726.6,4755.5,4775.0,4777.0,4830.0
常住人口数:广东:梅州市,千人,4229.198789,22062.4309,148.5342752,-1.7028777419999999,3.9423771519999997,0.035121137999999996,3805.2,4378.8,4268.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3805.2,,,,,4118.4,4132.3,4150.1,4162.9,4177.23,4244.65,4268.1,4294.1,4307.0,4323.3,4340.8,4360.8,4374.3,4378.8
常住人口数:广东:汕尾市,千人,2915.290764,20224.49067,142.2128358,-2.665108871,8.26139649,0.048781699000000005,2457.1,3036.6,2955.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.1,,,,,2798.7,2850.6,2888.1,2918.4,2931.25,2939.02,2955.0,2969.0,2986.2,3006.6,3021.6,3036.6,2977.6,2993.6
常住人口数:广东:河源市,千人,2917.808328,45480.15962,213.2607784,-2.17693539,5.963439642000001,0.073089372,2267.8,3093.9,2981.8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267.8,,,,,2782.4,2785.2,2815.3,2854.8,2871.22,2958.2,2981.8,3010.1,3037.6,3063.2,3073.5,3081.0,3091.1,3093.9
常住人口数:广东:阳江市,千人,2416.3175730000003,10263.94925,101.3111507,-0.9546092429999999,1.099269068,0.041927912000000005,2172.0,2542.9,2435.1155,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.0,,,,,2321.4,2342.1,2359.3,2365.4,2371.92,2425.33,2444.9,2470.0,2479.6,2494.0,2511.2,2528.4,2542.9,
常住人口数:广东:清远市,千人,3706.5253409999996,31893.65353,178.5879434,-2.306448612,6.871702386,0.048182037999999996,3149.8,3874.0,3738.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3149.8,,,,,3593.7,3623.2,3655.8,3665.8,3677.03,3703.85,3738.0,3766.0,3791.1,3819.1,3834.5,3846.0,3860.0,3874.0
常住人口数:广东:东莞市,千人,6023.787532,5022766.931,2241.153036,-0.69001002,-0.927899328,0.372050479,1756.2,8343.1,6554.55,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.2,2000.1,2277.8,2594.1,2954.3,3364.5,3831.7,4363.8,4969.7,5659.8,6448.4,6544.3,6548.4,6552.5,6556.6,6560.7,6856.6,7170.2,7506.0,7860.78,8224.77,8254.8,8292.3,8316.6,8343.1,8254.1,8261.4,8342.5,
常住人口数:广东:中山市,千人,2583.5156920000004,321734.6105,567.2165464,-0.345357687,-1.075644939,0.219552197,1512.5,3310.0,2491.6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.5,1612.1,1718.3,1831.4,1952.0,2080.5,2217.5,2364.7,2383.0,2401.3,2419.8,2427.3,2434.6,2548.6,2686.8,2819.5,2965.3,3122.71,3142.3,3155.0,3173.9,3192.7,3209.6,3230.0,3260.0,3310.0
常住人口数:广东:潮州市,千人,2622.52962,7243.810431,85.11057767,-1.29360948,1.7771537169999998,0.032453618999999996,2404.4,2720.4,2646.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.4,,,,,2520.1,2538.1,2568.3,2597.8,2627.0,2672.14,2683.7,2700.0,2712.1,2720.4,2640.5,2646.0,2650.8,2656.6
常住人口数:广东:揭阳市,千人,5868.163315,53290.39966,230.84713480000002,-1.4729580569999998,2.644015135,0.039338908,5246.1,6094.0,5915.4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.1,,,,,5596.9,5703.0,5767.4,5784.5,5811.81,5883.04,5915.4,5955.9,5994.7,6035.4,6058.9,6094.0,6086.0,6089.4
常住人口数:广东:云浮市,千人,2309.835066,16913.891519999997,130.053418,-0.05543393,-1.256404655,0.056304201,2129.7,2526.9,2334.134648,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.7,2133.5,2137.4,2141.3,2145.1,2149.0,2154.9,2214.7,2245.3,2276.4,2319.5,2339.9,2346.3,2333.4,2340.1,2334.13,2362.94,2379.2,2416.5,2428.4,2444.6,2460.5,2480.8,2505.4,2526.9
常住人口数:广西:南宁市,千人,6903.218182,37904.94564,194.6919249,0.482493351,-0.665102085,0.028203067000000002,6662.0,7254.1,6861.9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6663.3,6861.9,,,,,,6662.0,6734.0,6791.0,6853.7,6913.8,6986.1,7062.2,7153.3,7254.1
常住人口数:广西:柳州市,千人,3875.1604,11506.94581,107.2704331,0.040905718,-0.919089609,0.027681547,3708.3,4041.7,3871.25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708.3,3758.7,3794.0,3825.0,3856.0,3886.5,3922.7,3958.7,4000.0,4041.7
常住人口数:广西:桂林市,千人,4920.951443999999,13894.257769999998,117.8739062,-0.037568707,-1.240819822,0.023953479,4747.963,5085.5,4919.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4747.96,4788.0,4839.0,4880.5,4919.1,4961.6,5009.4,5057.5,5085.5
常住人口数:广西:梧州市,千人,2974.033333,3658.59,60.48627944,-0.096274909,-1.151818024,0.020338131000000002,2882.2,3061.0,2975.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2882.2,2909.0,2929.0,2954.4,2975.5,2999.4,3018.4,3037.4,3061.0
常住人口数:广西:北海市,千人,1598.106375,1991.650639,44.62791323,0.080166392,-1.247666367,0.027925496,1539.251,1663.3,1596.95,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.25,1547.0,1572.0,1590.2,1603.7,1625.7,1643.7,1663.3,
常住人口数:广西:防城港市,千人,886.5479091,1307.158708,36.15464988,-0.108487639,-1.093824295,0.040781383,829.1,940.2,886.9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.1,843.3,852.8,866.93,878.4,886.9,899.0,908.0,918.4,929.0,940.2,
常住人口数:广西:钦州市,千人,3189.701909,4093.9120399999997,63.98368573,-0.33089767800000003,-0.863225039,0.020059456,3079.7209999999995,3280.0,3199.9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199.9,3229.9,3261.8,3079.72,3110.0,3133.3,3159.2,3180.6,3209.3,3243.0,3280.0,
常住人口数:广西:贵港市,千人,4248.700727,5900.0701659999995,76.81191422,-0.096623721,-0.523385451,0.018078919,4118.808,4375.4,4255.6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4225.5,4266.0,4304.7,4118.81,4156.7,4186.8,4220.5,4255.6,4293.7,4332.0,4375.4,
常住人口数:广西:玉林市,千人,5635.589,9961.444943,99.80703854,0.135382416,-0.720906314,0.017710134,5487.368,5810.8,5637.8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5504.3,,5598.5,5653.1,5707.6,5487.37,5538.4,5581.2,5622.5,5660.1,5707.2,5756.0,5810.8,
常住人口数:广西:百色市,千人,3557.15725,3908.527249,62.51821534,-0.010189071,-1.173743483,0.017575331,3466.758,3646.5,3557.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3466.76,3495.0,3518.1,3545.2,3568.8,3596.7,3620.2,3646.5,
常住人口数:广西:贺州市,千人,2005.734,1210.090162,34.78635023,-0.059381469000000006,-0.9271761279999999,0.017343451,1954.0720000000001,2056.7,2006.6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.07,1970.0,1987.3,1999.8,2013.4,2025.9,2038.7,2056.7,
常住人口数:广西:河池市,千人,3546.095917,29185.79533,170.8385066,1.011404978,-0.557346326,0.048176505,3369.2509999999997,3847.3,3487.9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3783.8,3815.6,3847.3,3369.25,3393.4,3415.5,3431.9,3451.4,3476.8,3499.0,3523.5,3545.7
常住人口数:广西:来宾市,千人,2197.675917,4723.7442869999995,68.72950085,0.268105408,-1.10263537,0.03127372,2099.7110000000002,2308.6,2191.25,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271.9,2291.2,2308.6,2099.71,2118.0,2135.0,2149.0,2163.7,2182.0,2200.5,2218.6,2233.9
常住人口数:广西:崇左市,千人,2037.923125,957.6034210000001,30.94516797,0.271949088,-0.7831655679999999,0.015184659,1994.285,2086.8,2033.95,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.29,2011.0,2019.7,2028.1,2039.8,2054.5,2069.2,2086.8,
常住人口数:海南:海口市,千人,1998.6368129999998,56477.60742000001,237.6501787,-0.264558324,-1.624076434,0.118906135,1626.4,2302.3,2071.7445,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.4,1669.2,1710.3,,1766.7,1794.5,1835.0,1878.5,2046.19,2097.3,2141.3,2171.1,2200.7,2223.0,2243.6,2272.1,2302.3
常住人口数:海南:三亚市,千人,642.1472,10489.28067,102.41718940000001,-0.137206659,-2.007498108,0.159491763,508.0,764.2,685.408,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.0,515.0,524.0,536.0,550.0,565.0,580.0,685.41,705.5,722.0,732.0,741.9,748.9,754.3,764.2,
常住人口数:重庆,千人,28974.217389999998,879621.4979,937.8813880000001,0.908540144,-0.316007201,0.032369516,27933.2,31017.9,28707.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28753.0,28733.6,28707.5,28603.7,28488.2,28292.1,28144.3,28031.9,27933.2,27980.0,28080.0,28160.0,28390.0,28590.0,28846.2,29190.0,29450.0,29700.0,29914.0,30165.5,30484.3,30751.6,31017.9
常住人口数:四川:成都市,千人,13396.05021,2679756.978,1636.996328,0.38218475700000004,-0.974086062,0.122199925,11108.5,16330.0,12866.0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11108.5,11342.2,11574.1,11734.0,11941.3,12217.2,12485.0,12579.0,12706.0,12866.0,14047.63,14070.8,14177.83,14297.6,14427.5,14658.0,15917.6,16044.7,16330.0
常住人口数:四川:自贡市,千人,2775.3532,4604.953082,67.85980461,0.826810481,0.726429126,0.024450872000000002,2678.8979999999997,2920.0,2764.3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2753.1,2760.4,2764.3,2800.5,2812.1,2807.3,2678.9,2684.0,2713.2,2738.3,2745.8,2770.2,2780.8,2901.4,2920.0
常住人口数:四川:攀枝花市,千人,1230.046778,60.08161844,7.75123335,-1.5262423319999998,1.263987554,0.006301576,1214.121,1236.1,1232.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.12,1219.9,1230.9,1233.3,1232.0,1232.5,1235.6,1236.1,1236.0
常住人口数:四川:泸州市,千人,4253.457875,5577.757139,74.6843835,-1.998060556,5.918318243,0.01755851,4021.9,4343.2,4250.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4021.9,4204.5,4233.0,4236.1,4291.0,4304.0,4343.2,4218.43,4225.0,4250.0,4245.8,4250.0,4285.2,4306.4,4317.2,4323.6
常住人口数:四川:德阳市,千人,3594.5544170000003,13440.98367,115.9352564,-0.421528613,-0.49090547100000004,0.032253026000000004,3351.0,3788.0,3610.8795,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3351.0,3361.0,3378.0,3411.0,3454.0,3493.0,3528.0,3561.0,3586.0,3606.0,3625.0,3643.0,3666.0,3691.0,3710.0,3727.0,3745.0,3788.0,3764.0,3743.0,3721.0,3704.0,3670.0,3654.0,3636.0,3648.0,3657.0,3615.76,3591.9,3531.3,3523.7,3511.0,3513.0,3519.7,3531.6,3545.0
